,noisy,pesq_wb,pesq_nb,apc-snr,stft_snr,time_sisnr_,stoi_score,pmsqe_score,time,mse,log_mse
3367,clean_fileid_169_4-99644-B-4-4-192236-A-0_snr4_pitch_-0.41_fileid_6885.wav,2.384391069,2.664818048,-11.44501495,-14.69058609,-14.67934704,0.950578733,0.92113018,0.361053705,0.001125782,3889.140869
3368,clean_fileid_169_5-160614-F-48-1-56233-A-9_snr-7_pitch_0.98_fileid_7659.wav,1.323261261,1.714123487,-6.669356346,-7.801419258,-7.817773342,0.832238001,2.283515453,0.346075296,0.000721317,5520.886719
3369,clean_fileid_169_5-177034-A-18-5-260875-A-35_snr-2_pitch_0.47_fileid_5285.wav,1.55413568,2.036936522,-4.813508987,-7.625784397,-7.622942448,0.846601161,1.758107066,0.357044697,0.027241081,4793.693848
3370,clean_fileid_169_5-177779-A-33-1-34094-A-5_snr-6_pitch_-0.76_fileid_10614.wav,1.761180401,2.292840719,-9.103845596,-10.32517624,-10.30990696,0.910346102,1.629433274,0.341088533,0.000658344,4732.875488
3371,clean_fileid_169_5-179866-A-43-1-22694-B-20_snr16_pitch_-0.58_fileid_7878.wav,3.77793169,3.914721012,-18.16110229,-22.47696114,-22.46373177,0.991708433,0.277153552,0.337075233,0.005583675,3413.813721
3372,clean_fileid_169_5-179868-A-43-4-251645-A-49_snr27_pitch_0.39_fileid_11178.wav,3.746243238,3.900817871,-22.63340187,-28.50400543,-28.47711182,0.996421044,0.287038088,0.336099863,0.000213116,3428.231201
3373,clean_fileid_169_5-182010-A-36-2-74977-A-18_snr-1_pitch_0.76_fileid_8701.wav,1.502502203,2.00058651,-5.43179512,-9.880764008,-9.856179237,0.847983802,1.886886954,0.353055477,0.012501367,5962.58252
3374,clean_fileid_169_5-184323-A-42-1-44831-A-1_snr-5_pitch_-0.56_fileid_13325.wav,2.377168417,2.755677223,-10.16207218,-11.89267159,-11.88341904,0.94909912,1.054804087,0.35242033,0.001395395,3967.803223
3375,clean_fileid_169_5-194899-C-3-1-56380-B-5_snr3_pitch_0.92_fileid_4320.wav,2.495414972,2.911344528,-9.449289322,-10.79740334,-10.79258728,0.946951859,0.705018044,0.358035088,0.077842422,3948.45874
3376,clean_fileid_169_5-195710-A-10-2-110417-B-28_snr-10_pitch_0.17_fileid_655.wav,1.123033881,1.388821006,0.231358469,-0.060601383,-0.179497629,0.637268113,2.438426256,0.329119444,0.002876251,5673.992188
3377,clean_fileid_169_5-200461-A-11-3-98869-A-46_snr4_pitch_-0.01_fileid_11414.wav,1.868573666,2.312851906,-7.180326462,-11.10985184,-11.12041283,0.919296998,1.309007883,0.355051279,0.024725365,4652.11377
3378,clean_fileid_169_5-201664-A-18-2-74361-A-47_snr6_pitch_-0.9_fileid_1542.wav,1.844754577,2.396983862,-9.806331635,-12.68867493,-12.68962097,0.903769252,1.478078008,0.339104652,0.001543424,4479.715332
3379,clean_fileid_169_5-203739-A-10-4-198025-A-23_snr-5_pitch_-0.01_fileid_13696.wav,1.14550817,1.48326683,-1.539353371,-4.138249874,-4.156587601,0.696732717,2.568920612,0.350053549,0.008098386,6170.892578
3380,clean_fileid_169_5-205589-A-17-2-30322-B-12_snr15_pitch_0.02_fileid_1743.wav,2.653915644,3.229554176,-16.17881775,-20.03364182,-20.07886505,0.976271974,0.807422161,0.37300396,0.000362937,4278.941895
