,noisy,pesq_wb,pesq_nb,apc-snr,stft_snr,time_sisnr_,stoi_score,pmsqe_score,time,mse,log_mse
12435,clean_fileid_6_4-167155-A-32-2-124564-A-15_snr9_pitch_0.67_fileid_7895.wav,1.499754667,2.181153059,12.16639709,12.47697735,12.46576214,0.925686233,1.709133625,0.284211874,0.273397177,7034.512695
12436,clean_fileid_6_4-169127-B-41-5-207811-B-35_snr11_pitch_0.19_fileid_1873.wav,1.502673388,2.045336246,13.6478157,13.52719402,13.52903461,0.929928464,2.151888371,0.288298607,3.699131966,7927.708984
12437,clean_fileid_6_4-172500-A-27-1-21934-A-38_snr1_pitch_-0.42_fileid_4698.wav,1.246390939,1.693994522,14.76759434,14.98354721,14.94863033,0.867771987,2.348160028,0.284239769,1.429920077,7617.944824
12438,clean_fileid_6_4-182369-A-12-2-152964-A-31_snr29_pitch_-0.8_fileid_549.wav,3.618623018,4.041129112,11.35766125,11.91428661,11.90548706,0.995604413,0.482777923,0.278256416,0.237134382,5961.507813
12439,clean_fileid_6_4-182839-A-17-5-217158-A-0_snr19_pitch_-0.85_fileid_13009.wav,2.565812826,2.860178232,12.49559879,12.89405918,12.88634205,0.980292089,0.915579975,0.293170452,1.456713676,6280.449707
12440,clean_fileid_6_4-194680-A-36-1-32579-A-29_snr10_pitch_-0.83_fileid_11898.wav,1.665113688,2.195413828,13.36469078,13.20849037,13.1837635,0.944345437,1.39631927,0.288229704,1.360555768,7908.391113
12441,clean_fileid_6_4-195451-A-44-3-180256-A-0_snr7_pitch_-0.25_fileid_11913.wav,1.370842934,1.819102526,12.90317631,12.73662949,12.76600361,0.891803409,1.978223443,0.280250311,0.409670949,7706.339844
12442,clean_fileid_6_4-196672-A-8-1-46938-B-7_snr3_pitch_0.86_fileid_1138.wav,1.190849066,1.507196188,14.6549015,14.34342861,14.34545135,0.840498389,2.573377609,0.297252178,2.192801237,9566.294922
12443,clean_fileid_6_4-198360-A-49-2-104476-A-37_snr3_pitch_-0.44_fileid_8079.wav,1.152694702,1.85789752,12.23157024,12.07187271,12.05867767,0.870687513,2.138758659,0.284238577,0.103237793,8642.510742
12444,clean_fileid_6_4-198841-A-37-4-133895-A-7_snr25_pitch_0.37_fileid_10334.wav,3.292128801,3.527975321,12.87273788,13.16488457,13.1534214,0.986857878,0.68258971,0.294213057,3.944709301,6503.892578
12445,clean_fileid_6_4-200330-A-6-1-53670-A-18_snr-3_pitch_-0.94_fileid_798.wav,1.121401548,1.461130381,15.65869522,16.0144825,16.04287148,0.773479172,2.912383795,0.275263786,0.257090151,9622.407227
12446,clean_fileid_6_4-201988-A-44-2-102568-A-35_snr28_pitch_-0.02_fileid_5271.wav,3.601029158,4.147040367,10.98912334,11.44923401,11.4437151,0.997612699,0.576128244,0.28024292,0.075691335,5827.178223
12447,clean_fileid_6_4-207124-A-0-2-132157-A-11_snr12_pitch_-0.7_fileid_8204.wav,1.801224232,2.326481819,12.95105553,13.10112,13.09799957,0.933684958,1.237712383,0.289226532,2.22982049,6706.879395
12448,clean_fileid_6_4-213193-A-29-2-152895-A-31_snr23_pitch_0.48_fileid_12265.wav,3.334907532,3.640882492,11.91696548,12.41269302,12.40469074,0.990818015,0.476173729,0.275264025,0.741090715,6248.058594
12449,clean_fileid_6_5-157204-B-16-1-43807-B-47_snr18_pitch_0.79_fileid_4323.wav,2.507538795,3.53865695,11.04764557,11.44998074,11.4446907,0.987274323,1.361897111,0.273264647,0.07512258,6415.953125
12450,clean_fileid_6_5-160614-H-48-1-15689-B-4_snr26_pitch_-0.19_fileid_9860.wav,3.455600023,3.579208612,11.32065392,11.87251091,11.8689785,0.99041076,0.475184023,0.281247377,0.188646942,6101.640137
